number,thumb,full
0286,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7555185--e09308f6163d2e4d30c6509b1ae225993f170e5c172fb7d264e216151263898e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7555185--e09308f6163d2e4d30c6509b1ae225993f170e5c172fb7d264e216151263898e.jpeg/full/3500,/0/default.jpg"
0287,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8017201--1f446985f9ca0b6d7c41ffe7ade5c7556c20dd46fbadccfa5a2261147796a6e9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8017201--1f446985f9ca0b6d7c41ffe7ade5c7556c20dd46fbadccfa5a2261147796a6e9.jpeg/full/3500,/0/default.jpg"
0288,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8253249--3dd67d98758e565a4d7ba8067ed8db81155ed4e024e6671faa89e62a6cd6e9b2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8253249--3dd67d98758e565a4d7ba8067ed8db81155ed4e024e6671faa89e62a6cd6e9b2.jpeg/full/3500,/0/default.jpg"
0289,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8253249--3dd67d98758e565a4d7ba8067ed8db81155ed4e024e6671faa89e62a6cd6e9b2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8253249--3dd67d98758e565a4d7ba8067ed8db81155ed4e024e6671faa89e62a6cd6e9b2.jpeg/full/3500,/0/default.jpg"
0290,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8253249--3dd67d98758e565a4d7ba8067ed8db81155ed4e024e6671faa89e62a6cd6e9b2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8253249--3dd67d98758e565a4d7ba8067ed8db81155ed4e024e6671faa89e62a6cd6e9b2.jpeg/full/3500,/0/default.jpg"
0291,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7785822--8de76e05d0a331fbe0f918b0413c6a22ce3dc960c8c75d492656d9f39326c129.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7785822--8de76e05d0a331fbe0f918b0413c6a22ce3dc960c8c75d492656d9f39326c129.jpeg/full/3500,/0/default.jpg"
0292,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7785822--8de76e05d0a331fbe0f918b0413c6a22ce3dc960c8c75d492656d9f39326c129.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7785822--8de76e05d0a331fbe0f918b0413c6a22ce3dc960c8c75d492656d9f39326c129.jpeg/full/3500,/0/default.jpg"
0293,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7325694--e2192589af80b274e2e05333e52e78d8fba83cd4442fe08cd5c2e5b18f763b54.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7325694--e2192589af80b274e2e05333e52e78d8fba83cd4442fe08cd5c2e5b18f763b54.jpeg/full/3500,/0/default.jpg"
0294,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7325694--e2192589af80b274e2e05333e52e78d8fba83cd4442fe08cd5c2e5b18f763b54.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7325694--e2192589af80b274e2e05333e52e78d8fba83cd4442fe08cd5c2e5b18f763b54.jpeg/full/3500,/0/default.jpg"
0295,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7354572--abf33d297394d9357ed603ac73e176c0a48ae792c20d262e7e5a99a139bc73d5.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7354572--abf33d297394d9357ed603ac73e176c0a48ae792c20d262e7e5a99a139bc73d5.jpeg/full/3500,/0/default.jpg"
0296,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7354572--abf33d297394d9357ed603ac73e176c0a48ae792c20d262e7e5a99a139bc73d5.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7354572--abf33d297394d9357ed603ac73e176c0a48ae792c20d262e7e5a99a139bc73d5.jpeg/full/3500,/0/default.jpg"
0297,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7968755--e6d58f80eb19f6dc28c1892ca27f49959f5fa17b35c154ef6c3c9a5837aa650a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7968755--e6d58f80eb19f6dc28c1892ca27f49959f5fa17b35c154ef6c3c9a5837aa650a.jpeg/full/3500,/0/default.jpg"
0298,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7968755--e6d58f80eb19f6dc28c1892ca27f49959f5fa17b35c154ef6c3c9a5837aa650a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7968755--e6d58f80eb19f6dc28c1892ca27f49959f5fa17b35c154ef6c3c9a5837aa650a.jpeg/full/3500,/0/default.jpg"
0299,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7968755--e6d58f80eb19f6dc28c1892ca27f49959f5fa17b35c154ef6c3c9a5837aa650a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7968755--e6d58f80eb19f6dc28c1892ca27f49959f5fa17b35c154ef6c3c9a5837aa650a.jpeg/full/3500,/0/default.jpg"
0300,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7273532--dea613c562c5f2253a1d41e1afa21342ef5e30e5b6d1e4c4660cda3f334bd3eb.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7273532--dea613c562c5f2253a1d41e1afa21342ef5e30e5b6d1e4c4660cda3f334bd3eb.jpeg/full/3500,/0/default.jpg"
0301,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7208524--e20f73e5cb04c25ada26a7a0f348ac545359742f96e9a8827ad32260e5a1819c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7208524--e20f73e5cb04c25ada26a7a0f348ac545359742f96e9a8827ad32260e5a1819c.jpeg/full/3500,/0/default.jpg"
0302,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7530030--fcabd4163df0f5c4b144eb5fbb7d264df864fbfe7d8d0a71dc9dff1f11e10f04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7530030--fcabd4163df0f5c4b144eb5fbb7d264df864fbfe7d8d0a71dc9dff1f11e10f04.jpeg/full/3500,/0/default.jpg"
0303,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7530030--fcabd4163df0f5c4b144eb5fbb7d264df864fbfe7d8d0a71dc9dff1f11e10f04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7530030--fcabd4163df0f5c4b144eb5fbb7d264df864fbfe7d8d0a71dc9dff1f11e10f04.jpeg/full/3500,/0/default.jpg"
0304,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7759469--bb9ba72a5f1e653912ab744f4f66198079810ddd9272e711ee5c128d543b3126.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7759469--bb9ba72a5f1e653912ab744f4f66198079810ddd9272e711ee5c128d543b3126.jpeg/full/3500,/0/default.jpg"
0305,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7759469--bb9ba72a5f1e653912ab744f4f66198079810ddd9272e711ee5c128d543b3126.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7759469--bb9ba72a5f1e653912ab744f4f66198079810ddd9272e711ee5c128d543b3126.jpeg/full/3500,/0/default.jpg"
0306,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6898357--28db6a5a6aa6bf1e0282b05b2f6cefed283059096a100ed1b5ea976ba6860c63.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6898357--28db6a5a6aa6bf1e0282b05b2f6cefed283059096a100ed1b5ea976ba6860c63.jpeg/full/3500,/0/default.jpg"
0307,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7731546--293a4acdd6a5e6f3cb7a2c37e05539cec2532dfb4de4b8e6f9946f5edc025590.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7731546--293a4acdd6a5e6f3cb7a2c37e05539cec2532dfb4de4b8e6f9946f5edc025590.jpeg/full/3500,/0/default.jpg"
0308,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7731546--293a4acdd6a5e6f3cb7a2c37e05539cec2532dfb4de4b8e6f9946f5edc025590.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7731546--293a4acdd6a5e6f3cb7a2c37e05539cec2532dfb4de4b8e6f9946f5edc025590.jpeg/full/3500,/0/default.jpg"
0309,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8231655--88e2b181b92b215015982b0a7c8d3d6110d85fefa7d43677ecd8b372f3ced4b6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8231655--88e2b181b92b215015982b0a7c8d3d6110d85fefa7d43677ecd8b372f3ced4b6.jpeg/full/3500,/0/default.jpg"
0310,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8231655--88e2b181b92b215015982b0a7c8d3d6110d85fefa7d43677ecd8b372f3ced4b6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8231655--88e2b181b92b215015982b0a7c8d3d6110d85fefa7d43677ecd8b372f3ced4b6.jpeg/full/3500,/0/default.jpg"
0311,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7324982--a48089e118512de928766802a777266cc1882814d95fd00cf66ac7b1e6faaa1c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7324982--a48089e118512de928766802a777266cc1882814d95fd00cf66ac7b1e6faaa1c.jpeg/full/3500,/0/default.jpg"
0312,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6959279--f04bfb0298a6a1c623bdae145bcc1519f7cb2ede7bf7c3ed6f8a55de55bf8bbf.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6959279--f04bfb0298a6a1c623bdae145bcc1519f7cb2ede7bf7c3ed6f8a55de55bf8bbf.jpeg/full/3500,/0/default.jpg"
0313,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7829970--e2ad45bf0f08c1a1120c522b1e98593dd33c7b57c6e068a0ffc1d5bafc15572c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7829970--e2ad45bf0f08c1a1120c522b1e98593dd33c7b57c6e068a0ffc1d5bafc15572c.jpeg/full/3500,/0/default.jpg"
0314,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7583713--57b1a0d70df076ba15e5413c5f1aebbd307ed99aca2f1830c0da75aabbe6a74e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7583713--57b1a0d70df076ba15e5413c5f1aebbd307ed99aca2f1830c0da75aabbe6a74e.jpeg/full/3500,/0/default.jpg"
0315,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7583713--57b1a0d70df076ba15e5413c5f1aebbd307ed99aca2f1830c0da75aabbe6a74e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7583713--57b1a0d70df076ba15e5413c5f1aebbd307ed99aca2f1830c0da75aabbe6a74e.jpeg/full/3500,/0/default.jpg"
0316,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7896265--fc4dee356c120a7bd47c0f335bf9a353ae206cb1b4f15ce6d564c98f9dc32b30.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7896265--fc4dee356c120a7bd47c0f335bf9a353ae206cb1b4f15ce6d564c98f9dc32b30.jpeg/full/3500,/0/default.jpg"
0317,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7896265--fc4dee356c120a7bd47c0f335bf9a353ae206cb1b4f15ce6d564c98f9dc32b30.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7896265--fc4dee356c120a7bd47c0f335bf9a353ae206cb1b4f15ce6d564c98f9dc32b30.jpeg/full/3500,/0/default.jpg"
0318,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7762935--56c7da7e4f5c1d9a47b73930db450bfcdf5bdab1515e1d08d9ff6d9c71458132.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7762935--56c7da7e4f5c1d9a47b73930db450bfcdf5bdab1515e1d08d9ff6d9c71458132.jpeg/full/3500,/0/default.jpg"
0319,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7762935--56c7da7e4f5c1d9a47b73930db450bfcdf5bdab1515e1d08d9ff6d9c71458132.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7762935--56c7da7e4f5c1d9a47b73930db450bfcdf5bdab1515e1d08d9ff6d9c71458132.jpeg/full/3500,/0/default.jpg"
0320,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7023983--a7b349f0bd50d0126aebfdcc3861ec9ba18e73ac45315d4d4e2f469de08c7184.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7023983--a7b349f0bd50d0126aebfdcc3861ec9ba18e73ac45315d4d4e2f469de08c7184.jpeg/full/3500,/0/default.jpg"
0321,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7023983--a7b349f0bd50d0126aebfdcc3861ec9ba18e73ac45315d4d4e2f469de08c7184.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7023983--a7b349f0bd50d0126aebfdcc3861ec9ba18e73ac45315d4d4e2f469de08c7184.jpeg/full/3500,/0/default.jpg"
0322,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6969432--c478a66b505215c275b835cbe1c891c200e748b6ecd6d3dd28d5f01d31a47de6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6969432--c478a66b505215c275b835cbe1c891c200e748b6ecd6d3dd28d5f01d31a47de6.jpeg/full/3500,/0/default.jpg"
0323,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7291881--14eaabc46af845040c1bd01809fbb09c38706a55f8c55680988df6bf018e46f9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7291881--14eaabc46af845040c1bd01809fbb09c38706a55f8c55680988df6bf018e46f9.jpeg/full/3500,/0/default.jpg"
0324,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7291881--14eaabc46af845040c1bd01809fbb09c38706a55f8c55680988df6bf018e46f9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7291881--14eaabc46af845040c1bd01809fbb09c38706a55f8c55680988df6bf018e46f9.jpeg/full/3500,/0/default.jpg"
0325,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7291881--14eaabc46af845040c1bd01809fbb09c38706a55f8c55680988df6bf018e46f9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7291881--14eaabc46af845040c1bd01809fbb09c38706a55f8c55680988df6bf018e46f9.jpeg/full/3500,/0/default.jpg"
0326,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6673312--fccaf6ec25754fe0ada83519b2ef1c9e3f9265fcd59c819e6ddf3dce37a8aec4.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6673312--fccaf6ec25754fe0ada83519b2ef1c9e3f9265fcd59c819e6ddf3dce37a8aec4.jpeg/full/3500,/0/default.jpg"
0327,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6673312--fccaf6ec25754fe0ada83519b2ef1c9e3f9265fcd59c819e6ddf3dce37a8aec4.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6673312--fccaf6ec25754fe0ada83519b2ef1c9e3f9265fcd59c819e6ddf3dce37a8aec4.jpeg/full/3500,/0/default.jpg"
0328,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7311387--e4ad4361a8eea8edf751bd6a7f6f437180506e011ab418c9ee4e7055b0c0d4d8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7311387--e4ad4361a8eea8edf751bd6a7f6f437180506e011ab418c9ee4e7055b0c0d4d8.jpeg/full/3500,/0/default.jpg"
0329,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7311387--e4ad4361a8eea8edf751bd6a7f6f437180506e011ab418c9ee4e7055b0c0d4d8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7311387--e4ad4361a8eea8edf751bd6a7f6f437180506e011ab418c9ee4e7055b0c0d4d8.jpeg/full/3500,/0/default.jpg"
0330,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7349237--de0f689c26f3f3cf5a68da73990c27667dba989ee6f122ed0e5f9ad86c2096d3.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7349237--de0f689c26f3f3cf5a68da73990c27667dba989ee6f122ed0e5f9ad86c2096d3.jpeg/full/3500,/0/default.jpg"
0331,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7349237--de0f689c26f3f3cf5a68da73990c27667dba989ee6f122ed0e5f9ad86c2096d3.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7349237--de0f689c26f3f3cf5a68da73990c27667dba989ee6f122ed0e5f9ad86c2096d3.jpeg/full/3500,/0/default.jpg"
0332,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8179724--a57884a4a643c4fedda70495d617b5c8964d8219522e338854f6c8a51c59dd67.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8179724--a57884a4a643c4fedda70495d617b5c8964d8219522e338854f6c8a51c59dd67.jpeg/full/3500,/0/default.jpg"
0333,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8179724--a57884a4a643c4fedda70495d617b5c8964d8219522e338854f6c8a51c59dd67.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8179724--a57884a4a643c4fedda70495d617b5c8964d8219522e338854f6c8a51c59dd67.jpeg/full/3500,/0/default.jpg"
0334,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8380038--da8b3eada0cdf120a2d13124fef07536cb34ed420b797b147b1f8f838ce62b3e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8380038--da8b3eada0cdf120a2d13124fef07536cb34ed420b797b147b1f8f838ce62b3e.jpeg/full/3500,/0/default.jpg"
0335,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8380038--da8b3eada0cdf120a2d13124fef07536cb34ed420b797b147b1f8f838ce62b3e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8380038--da8b3eada0cdf120a2d13124fef07536cb34ed420b797b147b1f8f838ce62b3e.jpeg/full/3500,/0/default.jpg"
0336,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6815107--62daff8fc4a1b5d706d8c64d64253fd466a1b425173ba0f07e468fe30fcd12b2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6815107--62daff8fc4a1b5d706d8c64d64253fd466a1b425173ba0f07e468fe30fcd12b2.jpeg/full/3500,/0/default.jpg"
0337,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7015077--abd71e696f80efce6e97e7ac1b93763d1f714d7886980d3a335ec4a7daa2c7c4.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7015077--abd71e696f80efce6e97e7ac1b93763d1f714d7886980d3a335ec4a7daa2c7c4.jpeg/full/3500,/0/default.jpg"
0338,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7181422--be501a1af3db9a0c9ac49a343f9c8cfb4d238b52bc6cffdfc5b75867bf7bf701.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7181422--be501a1af3db9a0c9ac49a343f9c8cfb4d238b52bc6cffdfc5b75867bf7bf701.jpeg/full/3500,/0/default.jpg"
0339,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7181422--be501a1af3db9a0c9ac49a343f9c8cfb4d238b52bc6cffdfc5b75867bf7bf701.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7181422--be501a1af3db9a0c9ac49a343f9c8cfb4d238b52bc6cffdfc5b75867bf7bf701.jpeg/full/3500,/0/default.jpg"
0340,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034508--55b9ef12e2fe1ac56fe7bdcdc206fc165fc65b8ef056efe31d75c35df507b94f.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034508--55b9ef12e2fe1ac56fe7bdcdc206fc165fc65b8ef056efe31d75c35df507b94f.jpeg/full/3500,/0/default.jpg"
0341,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7488385--efcf500e7d8b72f3a1535526756e9b6ae73aead1881e8ece22e909b4e246506a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7488385--efcf500e7d8b72f3a1535526756e9b6ae73aead1881e8ece22e909b4e246506a.jpeg/full/3500,/0/default.jpg"
0342,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7840631--143f14a306c82440cf75a39886292ee2845bcdafc8e73a816c74692665623319.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7840631--143f14a306c82440cf75a39886292ee2845bcdafc8e73a816c74692665623319.jpeg/full/3500,/0/default.jpg"
0343,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7840631--143f14a306c82440cf75a39886292ee2845bcdafc8e73a816c74692665623319.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7840631--143f14a306c82440cf75a39886292ee2845bcdafc8e73a816c74692665623319.jpeg/full/3500,/0/default.jpg"
0344,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7061536--e141330a0213ce8ef94c1fafab98663c75ceeb408c0ad20d65dd0fac674c2e7d.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7061536--e141330a0213ce8ef94c1fafab98663c75ceeb408c0ad20d65dd0fac674c2e7d.jpeg/full/3500,/0/default.jpg"
0345,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7208824--e59b3a85128218abdac440698932a848ece0680a69594832bbbccf79e62993f9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7208824--e59b3a85128218abdac440698932a848ece0680a69594832bbbccf79e62993f9.jpeg/full/3500,/0/default.jpg"
